a1_rms,a1_p2p,a1_kurtosis,a1_skewness,a1_crest_factor,a1_shape_factor,a1_impulse_factor,a1_spec_centroid,a1_hf_ratio,a2_rms,a2_p2p,a2_kurtosis,a2_skewness,a2_crest_factor,a2_shape_factor,a2_impulse_factor,a2_spec_centroid,a2_hf_ratio,a3_rms,a3_p2p,a3_kurtosis,a3_skewness,a3_crest_factor,a3_shape_factor,a3_impulse_factor,a3_spec_centroid,a3_hf_ratio,a4_rms,a4_p2p,a4_kurtosis,a4_skewness,a4_crest_factor,a4_shape_factor,a4_impulse_factor,a4_spec_centroid,a4_hf_ratio,gearbox_state
5.643343031292235,52.254400000000004,6.148597728957755,-0.053800507831229145,5.392814122983735,1.405331286269149,7.578690408064507,0.45513029924611403,0.8644772880213571,3.639814823131986,26.1034,3.7713268584642154,-0.017982435397262,3.643042474503249,1.3045307994623754,4.75246111174042,0.41530432426471253,0.494999305814434,3.2938579815015987,31.6685,5.420038195945997,0.00445662011806184,4.954676276769866,1.331931596152254,6.599289881737797,0.351179738765589,0.541975926947316,3.5220854500266623,26.203,4.385432116751366,-0.21087223383887893,4.139025076715701,1.3590229882235494,5.625030228091975,0.3350838354653548,0.7821031735255731,Healthy-Low
8.41869725323878,64.1372,4.340532471858374,-0.23966853726047493,4.510080224750729,1.3261048048477637,5.980839056291533,0.4770285302353257,0.9210790630905468,5.05103291216766,31.482,3.563820561187435,-0.3611425876766538,3.401304307206291,1.2982709907065044,4.415814712611887,0.4995111755387556,0.6397407363560587,4.717506604474505,33.456599999999995,4.207190383760136,-0.25587066271553527,4.069395468739227,1.3339924300252262,5.428542750078237,0.37379389772001775,0.6086591324418409,5.311366792025321,33.0135,3.705889749435948,-0.20701424836085244,3.311200428937133,1.3210279539464058,4.374188327746105,0.36841794895710556,0.8821528309209198,Healthy-High
4.269814403197245,30.989199999999997,4.3059955228426015,0.23029020595764693,4.288617319357945,1.2978310715993857,5.56590081126331,0.41111872123433146,0.4880502742002392,4.527963113988386,32.9728,4.1630822036873525,-0.26268839252924453,4.12600534272899,1.3089183394892454,5.400604061929777,0.34148436034940965,0.6789512897894127,3.901569084749922,36.9315,6.123730864122893,-0.013922401920174734,4.750114530186039,1.4062026258325637,6.679623525354736,0.34883837815647895,0.6360891324394493,3.876568818693096,32.715900000000005,5.054071885958739,0.07221506077883073,4.521214718407675,1.3795348480388907,6.237173259511337,0.38777711731065345,0.8577608070608674,Broken-Low
6.884322897429758,54.9934,5.408049595386818,0.24165825018639825,4.250134753400312,1.4161526878170854,6.018839754613532,0.5156790813569486,0.9214225268567485,4.106591293100669,38.7047,6.535483181770339,-0.2616750368819005,5.76777631603808,1.412078044326792,8.144550300467424,0.5847502800604379,0.7458747015579958,3.5576163074317475,30.0447,5.389960595414235,-0.23731444783944552,4.962227085342795,1.3857820704379524,6.876565324311557,0.4375993757241762,0.7079642779754403,3.711351004311462,26.9658,4.083606636927118,-0.11713422890555503,4.141133506947071,1.3474098830379024,5.5798042142413955,0.37709707292269257,0.7907814894765648,Healthy-Low
6.5675663346999285,47.7208,3.475156203708044,0.022195999360107188,3.6897685938795326,1.279111561444709,4.719625667487617,0.44811755119766533,0.8683641665116456,4.0141819736477755,24.6415,2.8298437040271653,-0.07569556347874683,3.097243742714248,1.2379039512237222,3.8340902670098727,0.47493524394108727,0.5885634653425742,3.951242434375453,26.598300000000002,3.5767142408504933,-0.006883409927978964,3.533875795248068,1.2919637760459177,4.565639516507121,0.3698755101711206,0.6478246333811356,4.568761071373679,34.163799999999995,4.058740624691135,-0.005294781010533288,4.32228774748736,1.3251781346868345,5.7278012147963135,0.3485835138071017,0.8623439765652313,Healthy-High
6.8011797702994965,52.40219999999999,5.31818718496887,-0.04038524765913934,3.8695933483371516,1.445989484225399,5.595391289924895,0.4986725951066293,0.924918095578368,4.375552160616982,41.449600000000004,8.443587635315703,-0.49186923754865697,5.4813653499248005,1.5212998799225985,8.338800448654398,0.6002962258332428,0.7694392825353125,3.6681726925114386,29.4455,5.005336831035681,-0.06773935228832609,4.163053727315271,1.3813862970300776,5.750785372714872,0.38952312042540227,0.6214544479351408,3.583295842832673,29.287,5.349720610646304,-0.27908129717150576,4.1472992049263535,1.3764023086891524,5.708352200486912,0.39371000452470006,0.828708423457705,Healthy-Low
4.59011763108169,34.1021,4.046760933519197,0.0779134254504017,3.796286152233052,1.312121564900805,4.981188926880373,0.35881022704231685,0.41089309594969986,4.717300483277983,36.3476,3.819486555806612,-0.22748586859514078,3.910880823766454,1.2977517986244498,5.075352623249861,0.37854628700577564,0.5957619072733233,4.45972372316583,29.7438,3.4451080360322544,-0.19118994799361475,3.714153841852317,1.3146009668207546,4.882630231421171,0.3378287477869738,0.61907792189743,5.259945314572895,33.9993,3.193632591848064,-0.006985255268135203,3.552318300387817,1.2875584995340443,4.573817620715533,0.36012121304041644,0.875317489588882,Broken-High
6.163747658070279,47.949299999999994,3.930291495585558,0.08972422583822505,4.214335407774995,1.3271540273585902,5.593072209069399,0.4432345277242526,0.8424182083511534,4.166165634892116,27.886,4.294850701064858,-0.3830357800785576,3.789791713455259,1.3268239137421673,5.028386273515548,0.4852071386917399,0.6172983998061193,3.5631928864755276,23.1991,3.3678063703403573,-0.09120496333417946,3.532954965131924,1.2882434158181089,4.551305972214375,0.348375855404749,0.5186259487616831,4.35865617767095,29.4221,3.815225858077999,-0.2708664435511666,3.4181865677594487,1.3057029977903587,4.463136448531273,0.33734597057073273,0.8405915495928167,Healthy-Mid
5.015775771769036,30.4903,3.0901003231132074,0.17898064052145193,3.323573612246457,1.2594072028070722,4.185732546323543,0.3251457511385231,0.33705712170018065,4.704762166840335,30.2667,4.087367750100354,-0.5411418362044546,3.7362781319510674,1.2937358989732997,4.833757147855022,0.29641721159043244,0.4276860523354275,4.441002906269866,32.447,3.7354354176090556,-0.10766035209283534,3.8312066799089486,1.2938259664385274,4.956914685260053,0.3373029615849064,0.6130610984861975,4.960069944634612,35.330600000000004,3.872135623313357,-0.011970232826816512,3.786619989162229,1.3239915058368548,5.013452701483845,0.372504847480584,0.8919603407088216,Broken-High
5.399088426039679,33.2508,3.3318995333361556,0.2858885924724819,3.1979472528590716,1.2833555827065901,4.104103460158653,0.28580343733567715,0.26872717765248627,4.774537891324074,29.6038,3.6486244026775063,-0.38821838254884933,3.401878960791378,1.307221454507863,4.447009163186335,0.321139521485529,0.46209054535282346,4.502186202474922,30.9486,3.7584934221767288,-0.06940948926220705,3.707931935560428,1.2956185636684059,4.804065448532081,0.34438614652175054,0.6479453147716923,4.812059387247514,39.182199999999995,4.13751075950487,0.0981094948807275,4.728765413888861,1.3215332447626718,6.249220701139344,0.3706968906175646,0.8395860726630064,Broken-High
3.1845593287528935,20.034550000000003,3.325111509616921,-0.16400386804404632,3.477310000166679,1.2994510596523605,4.51859416445776,0.27487684453424577,0.22638862647307784,3.7263195488304555,28.3136,4.449917000342784,-0.27019386985951965,4.134159670989824,1.370629618708739,5.666401693531349,0.2989202925602261,0.5479094528244353,2.8406831372807058,27.525199999999998,5.870207195196171,0.22144637146822652,5.4759363323025205,1.3866517037959716,7.593216445068227,0.29636586778840096,0.5354330991046551,3.085963141806372,22.295250000000003,4.863228349935406,0.18267004132357675,4.122602706313894,1.3798654636066092,5.688637094615527,0.3223439429091228,0.8367479789254931,Broken-Low
6.217685133654451,45.4184,3.7634750773156105,0.10591217885164102,4.086762107405242,1.301250814528989,5.3179025210481345,0.45510877071391775,0.8491694308533593,3.489878475549989,24.8232,3.632800924169657,-0.14006093634526634,3.8604496100320325,1.2782423201883213,4.934590066498859,0.42274961265175964,0.5238378066553203,3.542889180681568,23.1003,3.68939775896897,-0.13482414264820836,3.5406131437572346,1.316809036653189,4.662311382993899,0.3673653749367725,0.576178900715598,3.937030833698987,25.025399999999998,3.368364649374318,-0.3642757182477521,3.279882872510926,1.3001697490217097,4.2644044911742185,0.32638131259264086,0.7454544963149051,Healthy-Mid
6.085413547586455,54.9955,5.297891144970168,0.18211646023375977,4.7266795880130985,1.3910045980047798,6.5748330402226385,0.5077913198160072,0.9006235196883237,4.737898045783357,53.865899999999996,10.311022522859641,-0.5415778880205558,6.953357729871978,1.4741984358515248,10.250629089295543,0.6262264395647609,0.7964492464698627,3.5110190893226974,24.331400000000002,4.350992959419095,-0.07201273222713858,3.5065032934273956,1.3358824438160941,4.684276188874306,0.38398211364227625,0.6185024948653031,3.996171742237829,29.8089,4.702588919537099,0.3620538049641315,3.7414808382643394,1.3489908034002571,5.047223241918141,0.43825322029776326,0.7039590353124439,Healthy-Low
8.727470920891893,88.30850000000001,6.935368266655239,0.34802291276958275,5.127808549079808,1.4412873771340269,7.390645734149523,0.5113128124340087,0.9048831965325209,4.3957126576101935,41.283100000000005,5.82024024742046,-0.03370124033460832,5.140122150813824,1.381651791682891,7.101858979142451,0.5747712963847323,0.7261156396364263,4.731026578979746,43.6285,5.345243195806554,-0.10113171999257498,4.800120992956362,1.3563115272011765,6.510459434708448,0.4051097455420123,0.604430733703567,5.203935673258069,42.496700000000004,4.502347286548303,0.20733342680649533,4.884360913723887,1.3491701944231678,6.589834163603045,0.36281575650966,0.825328859814439,Healthy-Mid
8.164146593574056,59.1678,4.0820607219297536,-0.17629432522314303,4.4651084571029225,1.3066764906613857,5.834452249150436,0.46182729212540635,0.8906115133009557,4.712103719610515,30.3024,3.196006643697432,-0.059013226457167306,3.431460969906891,1.2748583519716246,4.37462667695138,0.524471414467079,0.697559547261236,4.878498377347226,36.5659,4.076796327574567,-0.17704825738601807,4.052906954280344,1.3345052904278158,5.408625772099914,0.3702403443409558,0.6502129111511701,5.406933165452696,42.5203,4.112913404430262,-0.1687338093495754,3.988212789049809,1.3206692787422338,5.267110107585939,0.3306847163481234,0.7531435617315475,Healthy-High
3.679940826085866,24.113100000000003,3.46465937321838,0.0252108263836543,3.5642692695000378,1.2923944529206004,4.6064418326184615,0.3705043485783524,0.4169818547861499,3.8127753437547063,30.4131,4.084857371631272,-0.34346024694974026,4.257738402181646,1.3334661739515192,5.677550136845104,0.33403584401287933,0.6635046972211843,3.227781452227294,22.59701,5.191441191024182,0.43780176196030124,4.043272505637084,1.4000674134462918,5.660854078827573,0.3363050621212751,0.6452282318804341,3.134795782184629,22.70594,4.572891825123065,-0.043913260401873946,4.141418102505036,1.351222667832654,5.595978017079088,0.3830847851072952,0.8141206900325441,Broken-Low
3.8955542225275765,27.674,3.7400874120536645,0.08628774751250562,4.12837277607218,1.3283237653635038,5.483815670737786,0.3685425766515644,0.4106505049755123,4.74487884639488,39.901799999999994,5.676439265402516,-0.4466772919277812,4.939662477958343,1.38277193896431,6.830426662477146,0.37851102376734397,0.8141753228044623,3.456851182930856,26.394,4.2568635683351275,-0.20490866010944056,4.211491681181517,1.3281128165756857,5.593336078680673,0.33036105653836817,0.5809530697184683,4.029250095440656,33.3408,5.62228292443825,0.15907326388721688,4.151219111199547,1.44349471492596,5.992262847517674,0.35458699845032693,0.8965017874610792,Broken-Low
2.9048052898448673,18.74115,3.17863747526623,0.060774807808744905,3.578897365803002,1.2576906674846817,4.5011458168574965,0.2934155019987144,0.27051429661243737,3.429510431639238,25.8732,4.8150099128572705,-0.3502909811036915,4.339074132188274,1.3769300734278402,5.974601663444585,0.32322696347769314,0.6180684909059414,2.7435297504369336,23.4356,5.8281930919320075,-0.03926074111576532,4.294978028985866,1.4396282050620752,6.183171510652226,0.2972447210301998,0.5241995146950447,2.764198067637449,18.60409,3.891432708579246,-0.19990896225190952,3.785799622145152,1.297855978236525,4.9134226720084415,0.3317856573012908,0.6034598499450435,Broken-Low
7.364808063155529,54.7515,3.9924471546512006,-0.20764552652636023,4.022453775571037,1.339708340640744,5.388914872975102,0.4921762866212505,0.9099812510605105,4.274985712824019,31.7331,4.66629453273414,-0.33652023358130095,4.119475755712503,1.3653771079304737,5.624637893525756,0.4828663010980439,0.5904411638180458,4.18521030112012,30.1261,4.523489203719324,-0.2395720359631352,3.8576317170191263,1.3661648279036132,5.270160770798213,0.390796368106544,0.5891324949927842,4.5567318769075635,29.0845,3.853952207202696,-0.34764212094639685,3.2789289349490103,1.3163428354685573,4.316194611531624,0.3764663060336385,0.8777227444166216,Healthy-Mid
6.145871697923744,53.397099999999995,6.439504376586894,-0.476888722910336,4.727417269353443,1.492573248867172,7.0560165524707905,0.5006915160039224,0.9165865416881105,4.140663406673596,31.9855,5.424543458396417,-0.10763987249431212,3.868655436753996,1.434477909996592,5.549500765413166,0.5807683338518381,0.7558423374232015,3.317154903339362,27.4027,5.620990463761876,-0.21804233068011086,4.366271826924655,1.4299477570774082,6.24354060570307,0.3969180672124181,0.6344741106338513,3.44355454648572,24.2267,4.8815935086295115,0.25698959113160247,3.801624113477793,1.405222867848003,5.342129139222938,0.39726951804671234,0.8320230781143528,Healthy-Low
8.157764539430575,60.934,4.200761502673784,0.18364501439459677,4.106504893353325,1.3227434014611963,5.4318522507518905,0.48533043925085606,0.904964509601746,4.8345898331872235,32.5183,3.6634334713857526,-0.16570740991307517,3.4698496829745213,1.2965133285604318,4.498706362078586,0.5235990102189335,0.6524098424550271,4.787822306554644,33.1616,3.9113085709072717,-0.16610422579777467,3.7301300792944208,1.3356864720535464,4.982284285914621,0.381363053980934,0.6214738373415336,4.940003050480384,38.079,3.933819783992397,-0.21209538124520533,4.4459486716024985,1.2938449395237634,5.752368190136456,0.3343780600774797,0.6095653757367366,Healthy-Mid
7.459830634131181,52.8842,4.272864030516716,0.051231802362736154,3.669010912227505,1.3745977571578314,5.043414170936214,0.5031011923384746,0.9358500950613742,4.721870701534078,34.541,4.672000672149812,-0.34681500911120194,3.702430901870413,1.3438580827375364,4.975541693256835,0.6002376965010666,0.7755163080931248,4.299204144299005,31.4227,4.713691341618711,-0.058879253554369355,3.884067711029532,1.3614379073056553,5.287917016338743,0.38645164702764484,0.6057480391976947,4.391981934151613,32.7701,5.050687556408058,-0.36297712635518414,3.9867878016165723,1.412285365423455,5.630482067273117,0.37825153666347056,0.8731479431265224,Healthy-Low
3.940604749677931,27.778599999999997,3.4526296443234763,0.16814465638491277,3.728437875226407,1.29864175834708,4.8419051181731,0.3361316318349366,0.3331492102078126,4.242306692031947,28.5623,3.458147030782822,-0.20101079450151688,3.544628215645097,1.274763062119112,4.518561118250613,0.2949185032207875,0.5030441474835398,3.341132486901755,21.105960000000003,3.56728017638304,0.1497153926738972,3.340573905330697,1.3096684906344769,4.3750443844486835,0.2714325667976789,0.40603630422708814,3.355339190184785,23.921599999999998,4.006019491216033,0.051371971399537114,3.83499231244264,1.301557008381643,4.9914611213509295,0.36831143958743434,0.675852646909508,Broken-Low
5.505449373216665,40.595600000000005,4.611953393375091,0.30201642848529425,4.046136562142408,1.332058474860463,5.389690498045552,0.4623740499438282,0.8423473432908282,3.743298769252372,26.2324,4.074118441842242,-0.15767619212199566,3.644753155175288,1.322497613770826,4.820177350504296,0.49280276599698836,0.6112979286874279,3.632941632566549,24.905,3.4164754146674907,-0.22847024639480237,3.781646222125082,1.283460602574262,4.853593938972676,0.3174345246460877,0.42182999294095536,3.8185515520270994,25.0563,3.853041886943262,0.0908010708566529,3.5209685706244103,1.320286414817312,4.648686970795356,0.3342637670251848,0.6866284342767446,Healthy-Mid
8.69234292044537,65.5898,4.586526758476815,0.10619342236806302,3.938270764660775,1.3598886541671493,5.355609729900987,0.49692016060078004,0.8775911664790452,4.39705453900785,31.5026,4.1623908300845995,-0.30311453724663234,4.102541790183534,1.3089353459808601,5.369961957536042,0.48984706005412443,0.6258783001065589,4.577986126101044,40.443799999999996,5.1763713519448356,0.07471436954052561,4.796781684154565,1.3551536987978123,6.500376441609078,0.38398070675548684,0.5751262551633702,4.775291152964859,34.2883,3.907070346835107,0.14199907158610225,4.03929297337609,1.3186253207053142,5.326313992441884,0.3716269960259886,0.8473901927375156,Healthy-High
5.702907152356803,36.706599999999995,3.4819962323160363,0.19564568263528395,3.7652725927901924,1.2923791610858117,4.866159834730442,0.46535183290235094,0.8808783155864185,3.3929021988765,22.1714,3.330138059402395,-0.10534032402095055,3.420611417517321,1.2733002431924196,4.355465349792856,0.4140124327336939,0.5009994084029447,3.2080139681073385,22.68548,3.8846784018527556,-0.14471379642033463,4.025325365903738,1.292087359604175,5.201072023579892,0.3411692588435777,0.5175321961596209,3.4688927490570345,23.3468,3.8217522682789165,-0.2141431387417806,3.4191890202488264,1.3290813351023893,4.544380308001051,0.3330279290636037,0.7616387775517878,Healthy-Mid
7.819486248959699,43.546499999999995,3.1590203771791856,0.06631828408422023,2.917237689756394,1.2926138384753865,3.770861807901563,0.49104477488229664,0.8939028502875233,4.128094233887896,29.6393,3.6655795579465726,-0.11221515119917252,3.821666635051094,1.2750572205027317,4.872843637377455,0.46238049358948163,0.5719684430475351,4.559104918010614,29.5961,3.5160875706432493,0.017277962679808596,3.2967436087334443,1.2967502015679047,4.275052939143732,0.36697351886686985,0.5558261316785472,5.151387430854802,40.3307,4.219887344954325,-0.43637380048711194,5.073099305920081,1.2998328708700866,6.594181235024424,0.3441386194656576,0.5850593388613319,Healthy-High
5.952369815242153,38.6878,3.5517444163920153,0.17161048602422932,3.388835140643222,1.2917955650437996,4.377682205348231,0.4812154269262244,0.8743358136351626,3.321196058767966,21.03432,3.301383889039645,-0.08227735132466235,3.480854425765232,1.2838823900047351,4.469007699411372,0.4583079430964676,0.6099799145977856,3.588475700481267,24.0435,3.728052856226732,0.015328552915647966,3.473368928853248,1.3025330644505586,4.524177874867836,0.3279659700714401,0.4837563506519096,4.102138000284077,27.9291,4.245964128556349,-0.35371353245627435,4.242251235524166,1.3256363815184635,5.623682577353858,0.319354734228245,0.5583438358009877,Healthy-Mid
3.8090319978137965,27.5327,3.7435061493899777,0.21455847921414287,4.1721623785562905,1.2915686040127439,5.3886339389878515,0.365059284721389,0.3944655853017122,4.423166857360461,33.719,4.91271001299874,-0.4953170357783173,3.8720221398603263,1.3689883649603558,5.300753258338885,0.353705415535152,0.7161462303087921,3.7736008572172453,31.6077,5.9995415014029865,-0.3140927716546984,4.268416456708589,1.414682395295409,6.038453617096451,0.34318473523133636,0.6603777674155233,4.332110664197878,31.6879,4.467543452624282,-0.2671819699037014,4.4389678589977,1.3377758028814493,5.938343791536967,0.3969671256846501,0.6938446228859811,Broken-Low
9.655270848562388,73.4685,3.800853010703944,0.12460562941552122,3.980830843882428,1.2882123916079817,5.128155621985134,0.5198910856410991,0.9499516478862219,4.977356150509834,42.5948,5.2108497539287155,0.0001349124788179664,4.422850070260826,1.363325325785697,6.0297835129408455,0.5676181148427347,0.7431493248419978,5.043693835942724,34.980199999999996,4.076219033362825,-0.09427721335755877,3.6277182150919427,1.3210196772903118,4.792287145801894,0.3781915488752453,0.6224815849746242,5.604227105391708,41.6083,4.580060838234292,-0.13964932887208817,3.937848981666773,1.3528283175550229,5.327233612654971,0.3455085276631798,0.8821868946306014,Healthy-Mid
4.5832998474378615,33.5392,3.9210656825262546,0.1906877538687179,4.06198604056056,1.3109754906683568,5.325164142613058,0.33352924999536226,0.3372965315980849,3.760317986963509,26.8803,4.211245695900733,-0.06500965824211533,3.750108381494465,1.3298048256708002,4.98691222250118,0.3002339684600575,0.514247066655018,3.5255071704558123,29.0011,5.152240423320865,-0.10418268998288677,4.22651246460783,1.3840998919944054,5.849915445778366,0.3536666676188609,0.6398683676620927,3.850451936066933,29.346899999999998,4.0029938105166,-0.1593886760906636,3.9849867638314773,1.3317342310566083,5.306943283703252,0.3478449184088144,0.7157122141200786,Broken-Mid
5.4850901085090795,35.313900000000004,3.252038088086292,0.20240632675653827,3.645318418557619,1.2884361998237777,4.696760210354857,0.2816994552181893,0.21775880842289902,4.78072948299184,33.465900000000005,3.766173265995991,-0.020708050630099974,3.659169602093589,1.2969991917383845,4.745940016350044,0.37137780042087193,0.5661868309971755,3.425146980850783,27.8431,4.226224434689754,0.007304301154230365,4.695886071435137,1.2977722954403819,6.094190846054674,0.3479361900426702,0.6006026539455749,4.234308749530878,29.399500000000003,3.9278285735380747,0.03240096463667264,3.5134424247274647,1.326269910842059,4.659772971393103,0.3690226845369495,0.8323092092894229,Broken-High
5.222256450215123,35.7131,3.411638400410053,-0.005797563402394122,3.5438129430112726,1.2949292983189609,4.588987207668117,0.39113756138977845,0.4785659233850017,4.507452004598594,32.412099999999995,3.680745796710566,-0.2660244300010193,3.7672281330277677,1.2934488097987364,4.872716744906164,0.4052061664546031,0.7081077848914877,4.4515417413112806,30.640700000000002,3.7834802786804773,0.03450282269834115,3.536886974210111,1.2841339341216356,4.541836584737018,0.37972343406117665,0.7034043077989508,5.7305326734250075,38.7135,3.4126838228298806,0.04218848550701208,3.475593131570541,1.2994484289074326,4.5163540343415916,0.36313584726431836,0.9084992444128105,Broken-High
